GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1500000US360290084003,360290084003,"Block Group 3, Census Tract 84, Erie County, New York",1002,352,684,251,0,11,0,11,280,288,0,11,19,27,19,21,0,11,19,21
1500000US360290085001,360290085001,"Block Group 1, Census Tract 85, Erie County, New York",1023,188,975,191,11,16,0,11,0,11,0,11,0,11,37,36,10,15,27,26
1500000US360290085002,360290085002,"Block Group 2, Census Tract 85, Erie County, New York",1364,241,1188,208,105,82,0,11,0,11,3,6,0,11,68,74,0,11,68,74
1500000US360290086001,360290086001,"Block Group 1, Census Tract 86, Erie County, New York",799,237,787,232,0,11,0,11,0,11,0,11,0,11,12,22,0,11,12,22
1500000US360290086002,360290086002,"Block Group 2, Census Tract 86, Erie County, New York",922,356,802,364,0,11,0,11,0,11,0,11,0,11,120,182,0,11,120,182
1500000US360290086003,360290086003,"Block Group 3, Census Tract 86, Erie County, New York",944,305,933,305,0,11,0,11,0,11,0,11,0,11,11,20,0,11,11,20
1500000US360290086004,360290086004,"Block Group 4, Census Tract 86, Erie County, New York",412,163,412,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290086005,360290086005,"Block Group 5, Census Tract 86, Erie County, New York",650,181,522,181,95,98,0,11,33,51,0,11,0,11,0,11,0,11,0,11
1500000US360290086006,360290086006,"Block Group 6, Census Tract 86, Erie County, New York",861,260,848,258,0,11,0,11,0,11,0,11,0,11,13,21,0,11,13,21
1500000US360290087001,360290087001,"Block Group 1, Census Tract 87, Erie County, New York",623,194,569,209,23,40,18,32,13,23,0,11,0,11,0,11,0,11,0,11
1500000US360290087002,360290087002,"Block Group 2, Census Tract 87, Erie County, New York",1131,364,1101,365,30,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290087003,360290087003,"Block Group 3, Census Tract 87, Erie County, New York",1315,318,1314,318,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290087004,360290087004,"Block Group 4, Census Tract 87, Erie County, New York",709,385,574,249,19,40,0,11,0,11,0,11,0,11,116,165,102,164,14,22
1500000US360290087005,360290087005,"Block Group 5, Census Tract 87, Erie County, New York",947,227,947,227,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290088001,360290088001,"Block Group 1, Census Tract 88, Erie County, New York",710,259,700,258,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290088002,360290088002,"Block Group 2, Census Tract 88, Erie County, New York",1280,259,1233,259,11,17,0,11,0,11,0,11,12,19,24,27,0,11,24,27
1500000US360290088003,360290088003,"Block Group 3, Census Tract 88, Erie County, New York",1581,327,1257,246,273,224,0,11,26,42,0,11,0,11,25,33,0,11,25,33
1500000US360290089001,360290089001,"Block Group 1, Census Tract 89, Erie County, New York",966,200,951,200,0,11,0,11,6,9,0,11,0,11,9,14,0,11,9,14
1500000US360290089002,360290089002,"Block Group 2, Census Tract 89, Erie County, New York",576,150,547,136,29,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290089003,360290089003,"Block Group 3, Census Tract 89, Erie County, New York",697,122,628,136,41,64,11,15,0,11,0,11,17,26,0,11,0,11,0,11
1500000US360290089004,360290089004,"Block Group 4, Census Tract 89, Erie County, New York",751,237,695,229,23,38,0,11,11,17,0,11,0,11,22,34,0,11,22,34
1500000US360290089005,360290089005,"Block Group 5, Census Tract 89, Erie County, New York",1322,213,1245,219,23,36,0,11,29,44,0,11,0,11,25,38,0,11,25,38
1500000US360290090041,360290090041,"Block Group 1, Census Tract 90.04, Erie County, New York",1831,267,1683,290,48,52,18,22,11,16,0,11,0,11,71,57,0,11,71,57
1500000US360290090042,360290090042,"Block Group 2, Census Tract 90.04, Erie County, New York",1765,212,1757,213,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11
1500000US360290090061,360290090061,"Block Group 1, Census Tract 90.06, Erie County, New York",1555,394,1358,352,180,162,0,11,17,27,0,11,0,11,0,11,0,11,0,11
1500000US360290090062,360290090062,"Block Group 2, Census Tract 90.06, Erie County, New York",1402,288,1217,267,0,11,0,11,166,154,0,11,0,11,19,29,0,11,19,29
1500000US360290090063,360290090063,"Block Group 3, Census Tract 90.06, Erie County, New York",1303,325,1273,330,2,6,0,11,23,38,0,11,5,12,0,11,0,11,0,11
1500000US360290090064,360290090064,"Block Group 4, Census Tract 90.06, Erie County, New York",1607,325,1213,292,0,11,49,74,329,159,0,11,0,11,16,26,0,11,16,26
1500000US360290090065,360290090065,"Block Group 5, Census Tract 90.06, Erie County, New York",1603,279,1515,254,5,9,0,11,79,83,0,11,4,9,0,11,0,11,0,11
1500000US360290090071,360290090071,"Block Group 1, Census Tract 90.07, Erie County, New York",1641,294,1408,296,12,19,0,11,221,144,0,11,0,11,0,11,0,11,0,11
1500000US360290090072,360290090072,"Block Group 2, Census Tract 90.07, Erie County, New York",1514,421,1240,401,0,11,0,11,222,152,0,11,42,67,10,16,10,16,0,11
1500000US360290090073,360290090073,"Block Group 3, Census Tract 90.07, Erie County, New York",2461,480,2153,486,19,29,0,11,276,162,0,11,0,11,13,22,0,11,13,22
1500000US360290090074,360290090074,"Block Group 4, Census Tract 90.07, Erie County, New York",1785,393,1558,389,0,11,0,11,198,148,0,11,0,11,29,48,0,11,29,48
1500000US360290090081,360290090081,"Block Group 1, Census Tract 90.08, Erie County, New York",1457,340,1457,340,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290090082,360290090082,"Block Group 2, Census Tract 90.08, Erie County, New York",989,211,835,178,38,55,0,11,31,32,0,11,0,11,85,102,65,99,20,33
1500000US360290090083,360290090083,"Block Group 3, Census Tract 90.08, Erie County, New York",2407,347,1881,344,41,58,29,44,456,246,0,11,0,11,0,11,0,11,0,11
1500000US360290090091,360290090091,"Block Group 1, Census Tract 90.09, Erie County, New York",1402,266,1174,279,102,95,0,11,80,107,0,11,0,11,46,51,0,11,46,51
1500000US360290090092,360290090092,"Block Group 2, Census Tract 90.09, Erie County, New York",3712,334,3039,322,32,36,27,43,383,209,0,11,0,11,231,213,0,11,231,213
1500000US360290090101,360290090101,"Block Group 1, Census Tract 90.10, Erie County, New York",2837,274,2475,281,76,68,0,11,166,122,0,11,71,68,49,64,0,11,49,64
1500000US360290090102,360290090102,"Block Group 2, Census Tract 90.10, Erie County, New York",3162,419,2543,426,146,129,1,2,359,140,0,11,22,33,91,110,0,11,91,110
1500000US360290091041,360290091041,"Block Group 1, Census Tract 91.04, Erie County, New York",1581,215,1434,201,7,12,0,11,125,126,0,11,15,24,0,11,0,11,0,11
1500000US360290091042,360290091042,"Block Group 2, Census Tract 91.04, Erie County, New York",1331,176,1257,180,8,14,0,11,37,34,0,11,0,11,29,32,0,11,29,32
1500000US360290091043,360290091043,"Block Group 3, Census Tract 91.04, Erie County, New York",1400,170,1355,179,27,32,0,11,0,11,0,11,0,11,18,21,0,11,18,21
1500000US360290091061,360290091061,"Block Group 1, Census Tract 91.06, Erie County, New York",906,153,763,128,109,110,0,11,0,11,0,11,34,41,0,11,0,11,0,11
1500000US360290091062,360290091062,"Block Group 2, Census Tract 91.06, Erie County, New York",2301,346,1969,331,160,142,0,11,65,89,0,11,0,11,107,157,0,11,107,157
1500000US360290091071,360290091071,"Block Group 1, Census Tract 91.07, Erie County, New York",1565,473,965,309,222,160,25,36,53,57,0,11,0,11,300,275,126,135,174,257
1500000US360290091072,360290091072,"Block Group 2, Census Tract 91.07, Erie County, New York",1381,367,901,372,298,250,0,11,94,76,0,11,19,29,69,101,0,11,69,101
1500000US360290091073,360290091073,"Block Group 3, Census Tract 91.07, Erie County, New York",1881,313,1452,350,322,178,0,11,49,53,0,11,0,11,58,62,0,11,58,62
1500000US360290091074,360290091074,"Block Group 4, Census Tract 91.07, Erie County, New York",444,136,414,114,0,11,0,11,0,11,0,11,30,50,0,11,0,11,0,11
1500000US360290091091,360290091091,"Block Group 1, Census Tract 91.09, Erie County, New York",1328,334,1033,291,11,17,4,7,235,237,0,11,6,12,39,60,28,54,11,20
1500000US360290091092,360290091092,"Block Group 2, Census Tract 91.09, Erie County, New York",1811,321,1575,328,31,34,9,13,196,98,0,11,0,11,0,11,0,11,0,11
1500000US360290091101,360290091101,"Block Group 1, Census Tract 91.10, Erie County, New York",5793,460,3380,346,528,121,8,15,1393,219,0,16,273,98,211,65,62,47,149,61
1500000US360290091121,360290091121,"Block Group 1, Census Tract 91.12, Erie County, New York",3164,239,2702,269,194,198,0,11,217,142,0,11,0,11,51,41,19,23,32,36
1500000US360290091131,360290091131,"Block Group 1, Census Tract 91.13, Erie County, New York",1889,303,1660,279,123,137,12,19,61,89,0,11,0,11,33,52,33,52,0,11
1500000US360290091132,360290091132,"Block Group 2, Census Tract 91.13, Erie County, New York",2621,312,2357,287,148,119,19,32,0,11,0,11,0,11,97,72,0,11,97,72
1500000US360290091133,360290091133,"Block Group 3, Census Tract 91.13, Erie County, New York",2264,295,1916,280,19,30,0,11,329,141,0,11,0,11,0,11,0,11,0,11
1500000US360290091141,360290091141,"Block Group 1, Census Tract 91.14, Erie County, New York",1492,316,1360,327,0,11,9,14,45,40,0,11,8,13,70,73,23,34,47,65
1500000US360290091142,360290091142,"Block Group 2, Census Tract 91.14, Erie County, New York",1436,275,927,228,48,42,0,11,316,159,0,11,83,126,62,81,0,11,62,81
1500000US360290091143,360290091143,"Block Group 3, Census Tract 91.14, Erie County, New York",1368,169,1278,168,20,29,0,11,37,44,0,11,0,11,33,42,7,11,26,41
1500000US360290091151,360290091151,"Block Group 1, Census Tract 91.15, Erie County, New York",2828,351,1571,306,371,224,39,44,747,296,0,11,38,59,62,53,6,14,56,50
1500000US360290091152,360290091152,"Block Group 2, Census Tract 91.15, Erie County, New York",1163,204,640,132,122,93,0,11,373,202,21,32,0,11,7,13,0,11,7,13
1500000US360290091161,360290091161,"Block Group 1, Census Tract 91.16, Erie County, New York",1228,303,1173,309,2,3,0,11,16,27,0,11,37,54,0,11,0,11,0,11
1500000US360290091162,360290091162,"Block Group 2, Census Tract 91.16, Erie County, New York",1009,259,971,272,0,11,0,11,13,20,0,11,0,11,25,40,0,11,25,40
1500000US360290091163,360290091163,"Block Group 3, Census Tract 91.16, Erie County, New York",947,343,332,139,306,264,15,24,163,165,0,11,16,26,115,113,38,61,77,93
1500000US360290091164,360290091164,"Block Group 4, Census Tract 91.16, Erie County, New York",2314,378,1825,280,66,81,0,11,423,299,0,11,0,11,0,11,0,11,0,11
1500000US360290092001,360290092001,"Block Group 1, Census Tract 92, Erie County, New York",1044,230,880,250,48,57,0,11,11,17,0,11,105,165,0,11,0,11,0,11
1500000US360290092002,360290092002,"Block Group 2, Census Tract 92, Erie County, New York",823,227,823,227,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290092003,360290092003,"Block Group 3, Census Tract 92, Erie County, New York",783,173,516,168,73,53,0,11,175,139,0,11,19,45,0,11,0,11,0,11
1500000US360290092004,360290092004,"Block Group 4, Census Tract 92, Erie County, New York",837,241,286,111,50,67,0,11,479,235,0,11,10,17,12,29,0,11,12,29
1500000US360290093011,360290093011,"Block Group 1, Census Tract 93.01, Erie County, New York",986,242,773,219,144,188,50,69,0,11,0,11,0,11,19,29,0,11,19,29
1500000US360290093012,360290093012,"Block Group 2, Census Tract 93.01, Erie County, New York",741,327,425,140,243,290,0,11,41,53,0,11,32,52,0,11,0,11,0,11
1500000US360290093013,360290093013,"Block Group 3, Census Tract 93.01, Erie County, New York",1434,339,551,239,141,79,0,11,662,324,0,11,64,90,16,29,16,29,0,11
1500000US360290093014,360290093014,"Block Group 4, Census Tract 93.01, Erie County, New York",765,226,538,209,159,138,0,11,40,56,0,11,0,11,28,33,0,11,28,33
1500000US360290093015,360290093015,"Block Group 5, Census Tract 93.01, Erie County, New York",1313,353,837,365,476,349,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290093021,360290093021,"Block Group 1, Census Tract 93.02, Erie County, New York",974,220,749,159,118,129,0,11,22,24,0,11,0,11,85,101,61,94,24,30
1500000US360290093022,360290093022,"Block Group 2, Census Tract 93.02, Erie County, New York",1152,213,967,201,126,97,0,11,33,54,0,11,0,11,26,30,0,11,26,30
1500000US360290093023,360290093023,"Block Group 3, Census Tract 93.02, Erie County, New York",600,146,524,152,19,26,0,11,57,48,0,11,0,11,0,11,0,11,0,11
1500000US360290094011,360290094011,"Block Group 1, Census Tract 94.01, Erie County, New York",1712,300,1421,272,84,59,10,16,72,32,0,11,12,19,113,101,0,11,113,101
1500000US360290094012,360290094012,"Block Group 2, Census Tract 94.01, Erie County, New York",1544,374,1418,353,0,11,0,11,45,74,0,11,0,11,81,100,0,11,81,100
1500000US360290094013,360290094013,"Block Group 3, Census Tract 94.01, Erie County, New York",867,255,641,153,108,177,0,11,118,189,0,11,0,11,0,11,0,11,0,11
1500000US360290094014,360290094014,"Block Group 4, Census Tract 94.01, Erie County, New York",1149,437,1068,448,81,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290094015,360290094015,"Block Group 5, Census Tract 94.01, Erie County, New York",728,202,693,179,25,41,0,11,0,11,0,11,10,21,0,11,0,11,0,11
1500000US360290094021,360290094021,"Block Group 1, Census Tract 94.02, Erie County, New York",737,124,649,111,71,81,0,11,8,13,0,11,0,11,9,15,0,11,9,15
1500000US360290094022,360290094022,"Block Group 2, Census Tract 94.02, Erie County, New York",1047,198,1039,201,0,11,0,11,8,11,0,11,0,11,0,11,0,11,0,11
1500000US360290094023,360290094023,"Block Group 3, Census Tract 94.02, Erie County, New York",1338,193,1269,197,29,36,0,11,21,24,0,11,19,29,0,11,0,11,0,11
1500000US360290094024,360290094024,"Block Group 4, Census Tract 94.02, Erie County, New York",1120,160,1027,170,13,20,0,11,49,58,0,11,0,11,31,37,0,11,31,37
1500000US360290095011,360290095011,"Block Group 1, Census Tract 95.01, Erie County, New York",542,189,297,148,197,173,0,11,0,11,0,11,0,11,48,84,0,11,48,84
1500000US360290095012,360290095012,"Block Group 2, Census Tract 95.01, Erie County, New York",1941,388,1403,284,538,389,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290095013,360290095013,"Block Group 3, Census Tract 95.01, Erie County, New York",1628,245,1458,240,108,160,0,11,11,18,0,11,0,11,51,50,0,11,51,50
1500000US360290095014,360290095014,"Block Group 4, Census Tract 95.01, Erie County, New York",939,274,929,267,10,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290095021,360290095021,"Block Group 1, Census Tract 95.02, Erie County, New York",1190,320,1143,312,26,42,0,11,8,16,0,11,0,11,13,20,0,11,13,20
1500000US360290095022,360290095022,"Block Group 2, Census Tract 95.02, Erie County, New York",1929,320,1654,283,56,40,0,11,48,64,0,11,45,63,126,141,45,66,81,82
1500000US360290095023,360290095023,"Block Group 3, Census Tract 95.02, Erie County, New York",1227,225,1153,219,42,62,0,11,10,17,0,11,8,15,14,22,14,22,0,11
1500000US360290095024,360290095024,"Block Group 4, Census Tract 95.02, Erie County, New York",863,188,817,188,0,11,0,11,46,71,0,11,0,11,0,11,0,11,0,11
1500000US360290095025,360290095025,"Block Group 5, Census Tract 95.02, Erie County, New York",1466,291,1407,283,15,24,0,11,0,11,0,11,0,11,44,72,0,11,44,72
1500000US360290096001,360290096001,"Block Group 1, Census Tract 96, Erie County, New York",1707,307,1378,350,35,56,0,11,171,156,0,11,123,187,0,11,0,11,0,11
1500000US360290096002,360290096002,"Block Group 2, Census Tract 96, Erie County, New York",2644,352,2470,353,43,58,4,8,123,95,0,11,0,11,4,8,0,11,4,8
1500000US360290096003,360290096003,"Block Group 3, Census Tract 96, Erie County, New York",2084,278,1787,289,199,161,0,11,78,64,0,11,4,8,16,35,16,35,0,11
1500000US360290097011,360290097011,"Block Group 1, Census Tract 97.01, Erie County, New York",1463,284,1379,297,48,67,0,11,20,33,0,11,0,11,16,18,0,11,16,18
1500000US360290097012,360290097012,"Block Group 2, Census Tract 97.01, Erie County, New York",1485,232,1398,228,34,33,0,11,53,65,0,11,0,11,0,11,0,11,0,11
1500000US360290097021,360290097021,"Block Group 1, Census Tract 97.02, Erie County, New York",1294,207,1276,204,0,11,0,11,0,11,0,11,0,11,18,29,0,11,18,29
1500000US360290097022,360290097022,"Block Group 2, Census Tract 97.02, Erie County, New York",1111,264,973,257,43,59,0,11,33,46,0,11,0,11,62,84,0,11,62,84
1500000US360290097023,360290097023,"Block Group 3, Census Tract 97.02, Erie County, New York",1042,190,1033,191,0,11,0,11,8,15,0,11,1,3,0,11,0,11,0,11
1500000US360290097024,360290097024,"Block Group 4, Census Tract 97.02, Erie County, New York",1198,250,1160,247,0,11,0,11,16,24,0,11,0,11,22,36,0,11,22,36
1500000US360290098001,360290098001,"Block Group 1, Census Tract 98, Erie County, New York",1047,147,1047,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290098002,360290098002,"Block Group 2, Census Tract 98, Erie County, New York",680,120,670,120,0,11,3,7,0,11,0,11,7,11,0,11,0,11,0,11
1500000US360290099001,360290099001,"Block Group 1, Census Tract 99, Erie County, New York",1497,230,1424,218,63,56,0,11,0,11,0,11,0,11,10,17,0,11,10,17
1500000US360290099002,360290099002,"Block Group 2, Census Tract 99, Erie County, New York",808,190,707,170,40,61,0,11,0,11,0,11,9,14,52,53,21,30,31,47
1500000US360290099003,360290099003,"Block Group 3, Census Tract 99, Erie County, New York",1319,217,1319,217,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290100011,360290100011,"Block Group 1, Census Tract 100.01, Erie County, New York",1885,254,1832,257,0,11,9,14,0,11,0,11,44,45,0,11,0,11,0,11
1500000US360290100012,360290100012,"Block Group 2, Census Tract 100.01, Erie County, New York",1093,160,1059,146,7,10,0,11,0,11,0,11,0,11,27,42,7,11,20,31
1500000US360290100021,360290100021,"Block Group 1, Census Tract 100.02, Erie County, New York",1762,284,1639,284,59,106,0,11,0,11,0,11,17,26,47,71,47,71,0,11
1500000US360290100022,360290100022,"Block Group 2, Census Tract 100.02, Erie County, New York",1411,239,1353,234,44,70,0,11,0,11,0,11,0,11,14,22,0,11,14,22
1500000US360290100023,360290100023,"Block Group 3, Census Tract 100.02, Erie County, New York",888,189,849,185,0,11,0,11,39,63,0,11,0,11,0,11,0,11,0,11
1500000US360290100031,360290100031,"Block Group 1, Census Tract 100.03, Erie County, New York",1875,270,1601,247,123,123,0,11,33,30,0,11,22,32,96,109,0,11,96,109
1500000US360290100032,360290100032,"Block Group 2, Census Tract 100.03, Erie County, New York",1225,250,1032,244,126,130,16,30,44,51,0,11,0,11,7,12,0,11,7,12
1500000US360290100033,360290100033,"Block Group 3, Census Tract 100.03, Erie County, New York",710,210,710,210,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290101011,360290101011,"Block Group 1, Census Tract 101.01, Erie County, New York",893,294,836,308,57,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290101012,360290101012,"Block Group 2, Census Tract 101.01, Erie County, New York",1345,271,1229,250,80,76,0,11,0,11,0,11,36,107,0,11,0,11,0,11
1500000US360290101013,360290101013,"Block Group 3, Census Tract 101.01, Erie County, New York",1017,291,788,264,191,227,0,11,0,11,0,11,0,11,38,51,0,11,38,51
1500000US360290101014,360290101014,"Block Group 4, Census Tract 101.01, Erie County, New York",1087,307,815,261,233,290,0,11,0,11,39,59,0,11,0,11,0,11,0,11
1500000US360290101021,360290101021,"Block Group 1, Census Tract 101.02, Erie County, New York",1256,247,883,195,187,127,0,11,128,136,0,11,34,38,24,37,0,11,24,37
1500000US360290101022,360290101022,"Block Group 2, Census Tract 101.02, Erie County, New York",551,174,377,153,149,97,0,11,0,11,0,11,0,11,25,28,0,11,25,28
1500000US360290101023,360290101023,"Block Group 3, Census Tract 101.02, Erie County, New York",1864,381,1285,365,488,224,0,11,9,14,0,11,0,11,82,73,0,11,82,73
1500000US360290101031,360290101031,"Block Group 1, Census Tract 101.03, Erie County, New York",2161,315,2012,294,135,121,0,11,7,12,7,10,0,11,0,11,0,11,0,11
1500000US360290101032,360290101032,"Block Group 2, Census Tract 101.03, Erie County, New York",1186,234,1054,215,131,140,0,11,0,11,0,11,1,3,0,11,0,11,0,11
1500000US360290101033,360290101033,"Block Group 3, Census Tract 101.03, Erie County, New York",785,197,743,191,42,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290102011,360290102011,"Block Group 1, Census Tract 102.01, Erie County, New York",631,142,584,132,31,57,0,11,16,26,0,11,0,11,0,11,0,11,0,11
1500000US360290102012,360290102012,"Block Group 2, Census Tract 102.01, Erie County, New York",1559,241,1173,226,300,174,0,11,46,41,0,11,0,11,40,41,0,11,40,41
1500000US360290102013,360290102013,"Block Group 3, Census Tract 102.01, Erie County, New York",676,183,170,63,413,178,0,11,0,11,0,11,45,56,48,81,0,11,48,81
1500000US360290102021,360290102021,"Block Group 1, Census Tract 102.02, Erie County, New York",1991,373,587,211,1283,339,0,11,38,59,0,11,83,79,0,11,0,11,0,11
1500000US360290102022,360290102022,"Block Group 2, Census Tract 102.02, Erie County, New York",961,131,464,83,293,140,12,22,136,68,0,11,44,34,12,22,12,22,0,11
1500000US360290102023,360290102023,"Block Group 3, Census Tract 102.02, Erie County, New York",822,224,634,177,155,93,0,11,0,11,0,11,0,11,33,42,0,11,33,42
1500000US360290103001,360290103001,"Block Group 1, Census Tract 103, Erie County, New York",692,211,235,103,312,193,29,37,60,64,0,11,19,22,37,40,22,29,15,21
1500000US360290103002,360290103002,"Block Group 2, Census Tract 103, Erie County, New York",865,213,437,168,350,165,0,11,5,12,0,11,9,14,64,96,0,11,64,96
1500000US360290104001,360290104001,"Block Group 1, Census Tract 104, Erie County, New York",1713,243,1077,233,480,227,10,15,84,56,0,11,51,82,11,13,7,11,4,7
1500000US360290104002,360290104002,"Block Group 2, Census Tract 104, Erie County, New York",660,156,370,119,201,136,0,11,18,24,0,11,52,75,19,28,0,11,19,28
1500000US360290105001,360290105001,"Block Group 1, Census Tract 105, Erie County, New York",767,207,445,144,281,150,0,11,23,39,0,11,0,11,18,26,0,11,18,26
1500000US360290105002,360290105002,"Block Group 2, Census Tract 105, Erie County, New York",880,262,505,152,237,175,0,11,0,11,0,11,0,11,138,135,0,11,138,135
1500000US360290105003,360290105003,"Block Group 3, Census Tract 105, Erie County, New York",651,212,542,194,57,46,10,16,0,11,0,11,0,11,42,55,0,11,42,55
1500000US360290106001,360290106001,"Block Group 1, Census Tract 106, Erie County, New York",1020,188,829,154,100,86,25,35,0,11,0,11,0,11,66,63,0,11,66,63
1500000US360290106002,360290106002,"Block Group 2, Census Tract 106, Erie County, New York",1543,235,1418,237,94,103,0,11,6,10,0,11,25,31,0,11,0,11,0,11
1500000US360290107001,360290107001,"Block Group 1, Census Tract 107, Erie County, New York",1100,196,905,150,140,132,0,11,52,63,0,11,0,11,3,5,0,11,3,5
1500000US360290107002,360290107002,"Block Group 2, Census Tract 107, Erie County, New York",573,155,471,106,70,119,14,22,0,11,0,11,0,11,18,31,0,11,18,31
1500000US360290107003,360290107003,"Block Group 3, Census Tract 107, Erie County, New York",692,322,572,267,120,196,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108031,360290108031,"Block Group 1, Census Tract 108.03, Erie County, New York",1282,110,1208,99,40,39,0,11,0,11,7,11,0,11,27,31,0,11,27,31
1500000US360290108032,360290108032,"Block Group 2, Census Tract 108.03, Erie County, New York",727,142,714,140,5,10,0,11,0,11,0,11,0,11,8,11,0,11,8,11
1500000US360290108041,360290108041,"Block Group 1, Census Tract 108.04, Erie County, New York",1493,193,1460,195,22,34,0,11,11,17,0,11,0,11,0,11,0,11,0,11
1500000US360290108042,360290108042,"Block Group 2, Census Tract 108.04, Erie County, New York",2222,163,2132,165,20,31,0,11,44,58,0,11,0,11,26,41,0,11,26,41
1500000US360290108051,360290108051,"Block Group 1, Census Tract 108.05, Erie County, New York",2083,396,2083,396,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108052,360290108052,"Block Group 2, Census Tract 108.05, Erie County, New York",1270,325,1270,325,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108053,360290108053,"Block Group 3, Census Tract 108.05, Erie County, New York",1629,284,1627,285,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108071,360290108071,"Block Group 1, Census Tract 108.07, Erie County, New York",2386,408,1836,334,214,180,34,50,128,127,0,11,0,11,174,127,0,11,174,127
1500000US360290108072,360290108072,"Block Group 2, Census Tract 108.07, Erie County, New York",543,134,531,138,0,11,12,21,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108073,360290108073,"Block Group 3, Census Tract 108.07, Erie County, New York",954,231,862,189,29,43,0,11,0,11,0,11,63,95,0,11,0,11,0,11
1500000US360290108074,360290108074,"Block Group 4, Census Tract 108.07, Erie County, New York",1430,221,1321,195,0,11,0,11,96,147,0,11,0,11,13,21,0,11,13,21
1500000US360290108081,360290108081,"Block Group 1, Census Tract 108.08, Erie County, New York",1471,322,1420,322,37,35,0,11,7,11,0,11,7,11,0,11,0,11,0,11
1500000US360290108082,360290108082,"Block Group 2, Census Tract 108.08, Erie County, New York",2103,275,1195,254,356,212,0,11,432,231,0,11,75,120,45,44,16,24,29,36
1500000US360290108083,360290108083,"Block Group 3, Census Tract 108.08, Erie County, New York",178,152,161,164,17,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290108084,360290108084,"Block Group 4, Census Tract 108.08, Erie County, New York",346,163,334,165,0,11,0,11,0,11,0,11,0,11,12,21,0,11,12,21
1500000US360290108091,360290108091,"Block Group 1, Census Tract 108.09, Erie County, New York",1335,163,1310,156,0,11,0,11,0,11,0,11,0,11,25,35,0,11,25,35
1500000US360290108092,360290108092,"Block Group 2, Census Tract 108.09, Erie County, New York",1791,171,1752,176,0,11,12,16,9,14,0,11,0,11,18,30,0,11,18,30
1500000US360290109011,360290109011,"Block Group 1, Census Tract 109.01, Erie County, New York",532,139,483,141,22,27,20,34,0,11,0,11,0,11,7,12,0,11,7,12
1500000US360290109012,360290109012,"Block Group 2, Census Tract 109.01, Erie County, New York",963,181,921,179,31,33,0,11,1,2,0,11,10,15,0,11,0,11,0,11
1500000US360290109013,360290109013,"Block Group 3, Census Tract 109.01, Erie County, New York",834,227,712,222,10,15,0,11,0,11,0,11,112,126,0,11,0,11,0,11
1500000US360290109021,360290109021,"Block Group 1, Census Tract 109.02, Erie County, New York",1036,224,883,243,130,79,0,11,23,34,0,11,0,11,0,11,0,11,0,11
1500000US360290109022,360290109022,"Block Group 2, Census Tract 109.02, Erie County, New York",1251,251,1142,252,109,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290109023,360290109023,"Block Group 3, Census Tract 109.02, Erie County, New York",1322,265,1312,256,10,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290109024,360290109024,"Block Group 4, Census Tract 109.02, Erie County, New York",697,148,526,155,171,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290110001,360290110001,"Block Group 1, Census Tract 110, Erie County, New York",534,109,524,108,0,11,0,11,0,11,0,11,0,11,10,14,0,11,10,14
1500000US360290110002,360290110002,"Block Group 2, Census Tract 110, Erie County, New York",707,168,646,169,22,31,0,11,0,11,0,11,4,6,35,49,0,11,35,49
